date,year,month,depth,temp,ph,do_mgl,sp_cond
10/10/2018,2018,10,4,17.97,,9.0,279.700
10/10/2018,2018,10,6,17.95,,9.0,279.800
10/10/2018,2018,10,8,17.92,,8.9,280.100
10/10/2018,2018,10,10,17.91,,8.9,280.200
10/10/2018,2018,10,12,14.01,,8.2,307.600
10/10/2018,2018,10,14,10.56,,8.3,310.100
10/10/2018,2018,10,16,8.42,,8.2,311.400
10/10/2018,2018,10,18,7.17,,8.2,312.000
10/10/2018,2018,10,20,6.63,,8.3,311.900
10/10/2018,2018,10,25,6.09,,8.4,312.000
10/10/2018,2018,10,30,5.60,,8.5,312.600
10/10/2018,2018,10,35,5.06,,8.0,314.800
10/10/2018,2018,10,40,4.68,,7.4,318.600
10/10/2018,2018,10,42,4.60,,5.9,321.400
10/10/2018,2018,10,44,4.56,,5.3,322.800
10/10/2018,2018,10,46,4.53,,4.0,324.900
10/10/2018,2018,10,48,4.53,,3.9,325.100
10/23/2018,2018,10,0,12.50,,9.7,288.700
10/23/2018,2018,10,2,12.52,,9.7,288.700
10/23/2018,2018,10,4,12.52,,9.7,288.800
10/23/2018,2018,10,6,12.52,,9.7,288.800
10/23/2018,2018,10,8,12.52,,9.7,288.800
10/23/2018,2018,10,10,12.52,,9.6,288.800
10/23/2018,2018,10,12,12.52,,9.6,288.900
10/23/2018,2018,10,14,12.48,,9.6,289.100
10/23/2018,2018,10,16,9.30,,8.6,303.100
10/23/2018,2018,10,18,8.01,,8.1,309.800
10/23/2018,2018,10,20,7.18,,8.1,311.600
10/23/2018,2018,10,25,6.45,,8.2,312.000
10/23/2018,2018,10,30,5.84,,8.5,312.000
10/23/2018,2018,10,35,5.22,,8.1,314.100
10/23/2018,2018,10,40,4.86,,7.4,316.800
10/23/2018,2018,10,42,4.68,,6.1,320.000
10/23/2018,2018,10,44,4.61,,5.3,322.400
10/23/2018,2018,10,46,4.56,,4.1,325.100
10/23/2018,2018,10,48,4.56,,3.9,325.400
11/8/2018,2018,11,0,9.84,,10.4,303.410
11/8/2018,2018,11,2,9.83,,10.3,303.000
11/8/2018,2018,11,4,9.83,,10.3,303.100
11/8/2018,2018,11,6,9.83,,10.3,303.100
11/8/2018,2018,11,8,9.83,,10.3,303.100
11/8/2018,2018,11,10,9.83,,10.2,303.200
11/8/2018,2018,11,12,9.83,,10.2,303.000
11/8/2018,2018,11,14,9.83,,10.2,303.100
11/8/2018,2018,11,16,9.83,,10.2,303.300
11/8/2018,2018,11,18,9.83,,10.2,303.200
11/8/2018,2018,11,20,8.33,,8.7,322.700
11/8/2018,2018,11,25,6.44,,8.0,322.600
11/8/2018,2018,11,30,5.81,,8.1,323.400
11/8/2018,2018,11,35,5.27,,7.8,325.300
11/8/2018,2018,11,40,4.93,,6.8,328.900
11/8/2018,2018,11,42,4.79,,5.6,331.700
11/8/2018,2018,11,44,4.77,,5.4,332.500
11/8/2018,2018,11,46,4.69,,4.9,334.000
11/8/2018,2018,11,48,4.65,,4.1,335.900
12/5/2018,2018,12,0,5.15,,11.3,0.312
12/5/2018,2018,12,2,5.12,,11.3,0.311
12/5/2018,2018,12,4,5.13,,11.2,0.310
12/5/2018,2018,12,6,5.14,,11.2,0.310
12/5/2018,2018,12,8,5.13,,11.2,0.310
12/5/2018,2018,12,10,5.13,,11.2,0.309
12/5/2018,2018,12,12,5.12,,11.2,0.309
12/5/2018,2018,12,14,5.12,,11.2,0.309
12/5/2018,2018,12,16,5.13,,11.1,0.309
12/5/2018,2018,12,18,5.12,,11.1,0.310
12/5/2018,2018,12,20,5.13,,11.1,0.310
12/5/2018,2018,12,25,5.14,,11.0,0.309
12/5/2018,2018,12,30,5.14,,11.0,0.310
12/5/2018,2018,12,35,5.15,,10.9,0.312
12/5/2018,2018,12,40,5.13,,10.9,0.314
12/5/2018,2018,12,42,5.04,,10.8,0.319
12/5/2018,2018,12,44,4.93,,10.6,0.322
12/5/2018,2018,12,46,4.89,,10.4,0.324
12/5/2018,2018,12,48,4.85,,10.1,0.329
2/5/2019,2019,2,0,0.54,8.02,13.8,0.300
2/5/2019,2019,2,2,1.95,8.05,12.8,0.313
2/5/2019,2019,2,4,2.18,8.06,12.6,0.312
2/5/2019,2019,2,6,2.25,8.07,12.4,0.311
2/5/2019,2019,2,8,2.27,8.06,12.3,0.311
2/5/2019,2019,2,10,2.28,8.05,12.3,0.312
2/5/2019,2019,2,12,2.35,8.06,12.2,0.310
2/5/2019,2019,2,14,2.37,8.06,12.2,0.310
2/5/2019,2019,2,16,2.40,8.05,12.1,0.309
2/5/2019,2019,2,18,2.40,8.06,12.1,0.310
2/5/2019,2019,2,20,2.41,8.05,12.1,0.310
2/5/2019,2019,2,25,2.49,8.04,12.0,0.310
2/5/2019,2019,2,30,2.41,8.02,11.9,0.316
2/5/2019,2019,2,35,2.33,8.00,11.8,0.323
2/5/2019,2019,2,40,2.46,7.99,11.7,0.323
2/5/2019,2019,2,42,2.47,,11.5,
2/5/2019,2019,2,44,,,,
2/5/2019,2019,2,46,,,,
2/5/2019,2019,2,48,,,,
3/7/2019,2019,3,0,0.56,,14.7,0.302
3/7/2019,2019,3,2,2.28,,12.3,0.311
3/7/2019,2019,3,4,2.44,,12.1,0.311
3/7/2019,2019,3,6,2.46,,12.1,0.311
3/7/2019,2019,3,8,2.46,,12.1,0.311
3/7/2019,2019,3,10,2.46,,12.0,0.311
3/7/2019,2019,3,12,2.46,,12.0,0.311
3/7/2019,2019,3,14,2.46,,11.9,0.312
3/7/2019,2019,3,16,2.45,,11.8,0.313
3/7/2019,2019,3,18,2.43,,11.8,0.315
3/7/2019,2019,3,20,2.45,,11.7,0.315
3/7/2019,2019,3,25,2.51,,11.6,0.315
3/7/2019,2019,3,30,2.51,,11.4,0.319
3/7/2019,2019,3,35,2.47,,11.3,0.328
3/7/2019,2019,3,40,2.45,,11.2,0.338
3/7/2019,2019,3,42,2.45,,11.1,0.340
3/7/2019,2019,3,44,2.46,,11.0,0.345
3/7/2019,2019,3,46,2.58,,10.4,0.351
3/7/2019,2019,3,48,2.57,,10.3,0.359
5/8/2019,2019,5,0,9.37,8.10,11.6,0.324
5/8/2019,2019,5,2,8.89,8.13,11.6,0.324
5/8/2019,2019,5,4,8.27,8.12,11.7,0.324
5/8/2019,2019,5,6,7.82,8.13,11.7,0.323
5/8/2019,2019,5,8,6.80,8.02,11.7,0.327
5/8/2019,2019,5,10,6.00,8.09,11.7,0.326
5/8/2019,2019,5,12,5.69,8.08,11.6,0.326
5/8/2019,2019,5,14,5.57,8.08,11.6,0.326
5/8/2019,2019,5,16,5.42,8.08,11.6,0.326
5/8/2019,2019,5,18,5.23,8.07,11.5,0.326
5/8/2019,2019,5,20,5.00,8.06,11.5,0.327
5/8/2019,2019,5,25,4.82,8.06,11.4,0.327
5/8/2019,2019,5,30,4.72,8.06,11.4,0.327
5/8/2019,2019,5,35,4.65,8.07,11.5,0.327
5/8/2019,2019,5,40,4.35,8.05,11.4,0.328
5/8/2019,2019,5,42,4.29,8.04,11.3,0.328
5/8/2019,2019,5,44,4.22,8.03,11.2,0.328
5/8/2019,2019,5,46,4.17,8.02,11.1,0.329
5/8/2019,2019,5,48,4.17,8.02,11.1,0.329
5/29/2019,2019,5,0,13.68,8.21,11.2,0.318
5/29/2019,2019,5,2,13.36,8.23,11.3,0.317
5/29/2019,2019,5,4,13.04,8.24,11.3,0.317
5/29/2019,2019,5,6,12.81,8.23,11.4,0.317
5/29/2019,2019,5,8,11.67,8.22,11.6,0.317
5/29/2019,2019,5,10,9.30,8.17,11.9,0.317
5/29/2019,2019,5,12,8.27,8.14,11.9,0.318
5/29/2019,2019,5,14,7.65,8.13,11.9,0.319
5/29/2019,2019,5,16,7.28,8.13,11.9,0.318
5/29/2019,2019,5,18,6.55,8.10,11.9,0.319
5/29/2019,2019,5,20,6.23,8.09,11.8,0.319
5/29/2019,2019,5,25,5.86,8.07,11.7,0.319
5/29/2019,2019,5,30,5.68,8.07,11.8,0.319
5/29/2019,2019,5,35,5.53,8.06,11.7,0.319
5/29/2019,2019,5,40,4.95,8.03,11.5,0.321
5/29/2019,2019,5,42,4.84,8.02,11.4,0.321
5/29/2019,2019,5,44,4.71,8.01,11.3,0.321
5/29/2019,2019,5,46,4.69,8.01,11.3,0.321
5/29/2019,2019,5,48,4.69,8.01,11.3,0.321
6/12/2019,2019,6,0,18.09,8.25,11.2,0.323
6/12/2019,2019,6,2,17.96,8.27,11.2,0.323
6/12/2019,2019,6,4,17.48,8.31,11.8,0.324
6/12/2019,2019,6,6,15.79,8.34,12.8,0.323
6/12/2019,2019,6,8,13.58,8.20,12.5,0.323
6/12/2019,2019,6,10,11.41,8.10,12.6,0.323
6/12/2019,2019,6,12,10.28,8.08,12.6,0.324
6/12/2019,2019,6,14,9.42,8.05,12.6,0.325
6/12/2019,2019,6,16,8.40,8.02,12.6,0.326
6/12/2019,2019,6,18,7.30,7.98,12.6,0.326
6/12/2019,2019,6,20,6.83,7.96,12.6,0.326
6/12/2019,2019,6,25,6.20,7.93,12.4,0.326
6/12/2019,2019,6,30,5.65,7.90,12.3,0.327
6/12/2019,2019,6,35,5.23,7.89,12.3,0.327
6/12/2019,2019,6,40,5.13,7.88,12.1,0.327
6/12/2019,2019,6,42,4.87,7.85,11.7,0.328
6/12/2019,2019,6,44,4.74,7.83,11.5,0.329
6/12/2019,2019,6,46,4.71,7.82,11.4,0.329
6/12/2019,2019,6,48,4.70,7.82,11.3,0.329
6/26/2019,2019,6,0,20.72,8.31,9.5,0.317
6/26/2019,2019,6,2,20.06,8.34,9.7,0.317
6/26/2019,2019,6,4,19.28,8.33,9.9,0.316
6/26/2019,2019,6,6,18.25,8.32,10.1,0.316
6/26/2019,2019,6,8,15.79,8.25,10.5,0.318
6/26/2019,2019,6,10,12.65,8.15,10.9,0.318
6/26/2019,2019,6,12,10.24,8.07,11.1,0.319
6/26/2019,2019,6,14,9.17,8.01,10.9,0.319
6/26/2019,2019,6,16,8.40,7.99,10.8,0.320
6/26/2019,2019,6,18,7.50,7.95,10.7,0.320
6/26/2019,2019,6,20,7.05,7.96,10.7,0.320
6/26/2019,2019,6,25,6.27,7.92,10.7,0.321
6/26/2019,2019,6,30,5.79,7.90,10.7,0.321
6/26/2019,2019,6,35,5.45,7.89,10.6,0.321
6/26/2019,2019,6,40,4.98,7.85,10.2,0.323
6/26/2019,2019,6,42,4.92,7.83,10.0,0.323
6/26/2019,2019,6,44,4.83,7.82,9.8,0.323
6/26/2019,2019,6,46,4.80,7.81,9.7,0.323
6/26/2019,2019,6,48,4.78,7.80,9.6,0.324
7/9/2019,2019,7,0,25.81,,8.7,0.312
7/9/2019,2019,7,2,24.21,,8.9,0.310
7/9/2019,2019,7,4,23.82,,9.1,0.312
7/9/2019,2019,7,6,21.47,,10.2,0.311
7/9/2019,2019,7,8,18.46,,10.9,0.313
7/9/2019,2019,7,10,12.42,,11.0,0.320
7/9/2019,2019,7,12,9.94,,10.8,0.320
7/9/2019,2019,7,14,8.67,,10.7,0.320
7/9/2019,2019,7,16,7.83,,10.5,0.321
7/9/2019,2019,7,18,7.25,,10.3,0.322
7/9/2019,2019,7,20,6.75,,10.1,0.322
7/9/2019,2019,7,25,6.15,,10.1,0.322
7/9/2019,2019,7,30,5.68,,10.1,0.322
7/9/2019,2019,7,35,5.33,,9.9,0.323
7/9/2019,2019,7,40,5.09,,9.6,0.324
7/9/2019,2019,7,42,5.01,,9.5,0.324
7/9/2019,2019,7,44,4.89,,9.3,0.325
7/9/2019,2019,7,46,4.85,,9.2,0.325
7/9/2019,2019,7,48,4.83,,9.0,0.326
7/24/2019,2019,7,0,24.22,,8.6,0.304
7/24/2019,2019,7,2,24.20,,8.5,0.304
7/24/2019,2019,7,4,24.18,,8.5,0.304
7/24/2019,2019,7,6,23.77,,8.8,0.303
7/24/2019,2019,7,8,18.69,,11.8,0.314
7/24/2019,2019,7,10,13.49,,12.0,0.321
7/24/2019,2019,7,12,9.78,,10.6,0.324
7/24/2019,2019,7,14,8.44,,10.5,0.325
7/24/2019,2019,7,16,7.90,,10.3,0.325
7/24/2019,2019,7,18,7.24,,10.2,0.326
7/24/2019,2019,7,20,7.01,,10.1,0.326
7/24/2019,2019,7,25,6.22,,10.3,0.325
7/24/2019,2019,7,30,5.77,,10.2,0.326
7/24/2019,2019,7,35,5.44,,10.2,0.327
7/24/2019,2019,7,40,5.06,,9.7,0.328
7/24/2019,2019,7,42,5.01,,9.1,0.330
7/24/2019,2019,7,44,4.99,,8.8,0.330
7/24/2019,2019,7,46,4.94,,8.6,0.331
7/24/2019,2019,7,48,4.87,,8.2,0.332
8/7/2019,2019,8,0,24.08,,8.5,0.293
8/7/2019,2019,8,2,24.08,,8.5,0.293
8/7/2019,2019,8,4,24.08,,8.5,0.292
8/7/2019,2019,8,6,24.05,,8.4,0.292
8/7/2019,2019,8,8,18.80,,11.2,0.302
8/7/2019,2019,8,10,13.50,,11.6,0.313
8/7/2019,2019,8,12,9.82,,10.5,0.316
8/7/2019,2019,8,14,8.62,,10.3,0.317
8/7/2019,2019,8,16,7.99,,10.1,0.316
8/7/2019,2019,8,18,7.53,,9.8,0.317
8/7/2019,2019,8,20,7.13,,9.8,0.317
8/7/2019,2019,8,25,6.45,,9.6,0.318
8/7/2019,2019,8,30,5.98,,9.5,0.318
8/7/2019,2019,8,35,5.61,,9.7,0.318
8/7/2019,2019,8,40,5.22,,9.0,0.320
8/7/2019,2019,8,42,5.06,,8.7,0.321
8/7/2019,2019,8,44,5.03,,8.4,0.312
8/7/2019,2019,8,46,4.95,,8.0,0.323
8/7/2019,2019,8,48,4.88,,7.1,0.326
8/22/2019,2019,8,0,23.62,8.34,9.1,0.284
8/22/2019,2019,8,2,23.62,8.35,9.1,0.284
8/22/2019,2019,8,4,23.62,8.18,9.1,0.284
8/22/2019,2019,8,6,23.46,8.05,9.1,0.285
8/22/2019,2019,8,8,22.64,8.08,9.2,0.288
8/22/2019,2019,8,10,16.11,7.94,11.8,0.311
8/22/2019,2019,8,12,11.99,7.94,11.6,0.315
8/22/2019,2019,8,14,9.82,7.76,11.0,0.316
8/22/2019,2019,8,16,8.55,7.79,10.5,0.316
8/22/2019,2019,8,18,7.75,7.67,10.0,0.317
8/22/2019,2019,8,20,7.15,7.55,9.6,0.318
8/22/2019,2019,8,25,6.36,7.58,10.0,0.317
8/22/2019,2019,8,30,5.99,7.55,10.1,0.317
8/22/2019,2019,8,35,5.60,7.52,9.7,0.319
8/22/2019,2019,8,40,5.12,7.47,9.1,0.320
8/22/2019,2019,8,42,5.04,7.45,8.4,0.322
8/22/2019,2019,8,44,5.00,7.44,8.2,0.323
8/22/2019,2019,8,46,4.96,7.41,7.5,0.324
8/22/2019,2019,8,48,4.91,7.38,6.6,0.326
9/5/2019,2019,9,0,21.21,8.22,9.6,0.286
9/5/2019,2019,9,2,21.14,8.33,9.6,0.286
9/5/2019,2019,9,4,21.11,8.34,9.6,0.286
9/5/2019,2019,9,6,21.07,8.36,9.6,0.286
9/5/2019,2019,9,8,21.05,8.34,9.6,0.286
9/5/2019,2019,9,10,17.42,8.07,10.6,0.309
9/5/2019,2019,9,12,10.72,7.89,11.2,0.321
9/5/2019,2019,9,14,8.82,7.69,10.4,0.308
9/5/2019,2019,9,16,7.96,7.65,10.1,0.321
9/5/2019,2019,9,18,7.46,7.60,9.7,0.322
9/5/2019,2019,9,20,7.00,7.63,9.7,0.322
9/5/2019,2019,9,25,6.73,7.59,10.1,0.321
9/5/2019,2019,9,30,6.11,7.58,10.0,0.322
9/5/2019,2019,9,35,5.81,7.57,9.9,0.322
9/5/2019,2019,9,40,5.30,7.54,9.3,0.325
9/5/2019,2019,9,42,5.18,7.52,8.8,0.326
9/5/2019,2019,9,44,5.05,7.48,8.0,0.328
9/5/2019,2019,9,46,4.95,7.43,6.5,0.332
9/5/2019,2019,9,48,4.95,7.41,6.3,0.332
9/17/2019,2019,9,0,19.94,8.31,9.6,0.280
9/17/2019,2019,9,2,19.86,8.35,9.6,0.280
9/17/2019,2019,9,4,19.66,8.29,9.6,0.280
9/17/2019,2019,9,6,19.58,8.31,9.6,0.280
9/17/2019,2019,9,8,19.46,8.31,9.6,0.281
9/17/2019,2019,9,10,18.45,8.16,9.5,0.285
9/17/2019,2019,9,12,13.93,7.89,9.9,0.308
9/17/2019,2019,9,14,10.08,7.72,9.9,0.315
9/17/2019,2019,9,16,8.55,7.60,9.6,0.315
9/17/2019,2019,9,18,7.70,7.54,8.9,0.316
9/17/2019,2019,9,20,7.06,7.50,9.0,0.316
9/17/2019,2019,9,25,6.55,7.50,9.2,0.316
9/17/2019,2019,9,30,5.95,7.51,9.3,0.316
9/17/2019,2019,9,35,5.74,7.52,9.3,0.316
9/17/2019,2019,9,40,5.26,7.48,8.0,0.320
9/17/2019,2019,9,42,5.13,7.47,7.6,0.320
9/17/2019,2019,9,44,5.05,7.46,7.3,0.322
9/17/2019,2019,9,46,5.02,7.44,6.7,0.323
9/17/2019,2019,9,48,4.97,7.41,6.0,0.325
10/8/2019,2019,10,0,16.77,8.07,9.4,0.285
10/8/2019,2019,10,2,16.53,8.15,9.4,0.284
10/8/2019,2019,10,4,16.42,8.23,9.3,0.284
10/8/2019,2019,10,6,16.38,8.23,9.3,0.284
10/8/2019,2019,10,8,16.37,8.23,9.2,0.284
10/8/2019,2019,10,10,16.35,8.20,9.2,0.284
10/8/2019,2019,10,12,16.31,8.16,9.1,0.284
10/8/2019,2019,10,14,10.29,7.70,8.6,0.318
10/8/2019,2019,10,16,8.53,7.63,8.2,0.321
10/8/2019,2019,10,18,7.80,7.59,8.2,0.321
10/8/2019,2019,10,20,7.22,7.58,8.3,0.317
10/8/2019,2019,10,25,6.62,7.60,8.6,0.320
10/8/2019,2019,10,30,6.18,7.80,8.7,0.320
10/8/2019,2019,10,35,5.76,7.59,8.7,0.320
10/8/2019,2019,10,40,5.43,7.56,8.1,0.322
10/8/2019,2019,10,42,5.26,7.53,7.3,0.324
10/8/2019,2019,10,44,5.12,7.48,6.3,0.327
10/8/2019,2019,10,46,5.07,7.46,5.6,0.329
10/8/2019,2019,10,48,5.03,7.43,5.1,0.330
10/30/2019,2019,10,0,12.86,8.11,10.2,0.291
10/30/2019,2019,10,2,12.85,8.13,10.2,0.291
10/30/2019,2019,10,4,12.84,8.10,10.2,0.291
10/30/2019,2019,10,6,12.83,8.05,10.2,0.292
10/30/2019,2019,10,8,12.83,8.01,10.1,0.292
10/30/2019,2019,10,10,12.81,7.95,10.1,0.292
10/30/2019,2019,10,12,12.80,7.95,10.1,0.292
10/30/2019,2019,10,14,12.78,7.92,10.0,0.293
10/30/2019,2019,10,16,12.75,8.09,10.0,0.293
10/30/2019,2019,10,18,8.60,7.62,8.1,0.319
10/30/2019,2019,10,20,7.55,7.53,8.2,0.320
10/30/2019,2019,10,25,6.68,7.47,8.2,0.322
10/30/2019,2019,10,30,6.08,7.47,8.5,0.322
10/30/2019,2019,10,35,5.59,7.44,7.9,0.323
10/30/2019,2019,10,40,5.32,7.41,6.7,0.327
10/30/2019,2019,10,42,5.24,7.40,6.1,0.328
10/30/2019,2019,10,44,5.14,7.38,5.3,0.329
10/30/2019,2019,10,46,5.11,7.35,4.9,0.330
10/30/2019,2019,10,48,5.11,7.34,4.8,0.330
11/21/2019,2019,11,0,7.26,8.29,10.2,0.301
11/21/2019,2019,11,2,7.25,8.10,10.2,0.300
11/21/2019,2019,11,4,7.24,8.00,10.2,0.300
11/21/2019,2019,11,6,7.24,7.93,10.2,0.300
11/21/2019,2019,11,8,7.24,7.89,10.2,0.300
11/21/2019,2019,11,10,7.24,7.84,10.2,0.300
11/21/2019,2019,11,12,7.24,7.81,10.1,0.300
11/21/2019,2019,11,14,7.23,7.79,10.1,0.300
11/21/2019,2019,11,16,7.23,7.78,10.1,0.300
11/21/2019,2019,11,18,7.23,7.78,10.1,0.300
11/21/2019,2019,11,20,7.23,7.79,10.1,0.300
11/21/2019,2019,11,25,7.16,7.78,9.9,0.302
11/21/2019,2019,11,30,6.74,7.68,8.6,0.310
11/21/2019,2019,11,35,6.17,7.57,7.4,0.318
11/21/2019,2019,11,40,5.51,7.50,6.6,0.322
11/21/2019,2019,11,42,5.41,7.47,6.2,0.323
11/21/2019,2019,11,44,5.35,7.45,5.8,0.324
11/21/2019,2019,11,46,5.23,7.41,4.8,0.326
11/21/2019,2019,11,48,5.19,7.39,4.2,0.327
5/21/2020,2020,5,0,11.53,8.20,11.2,0.312
5/21/2020,2020,5,2,11.25,8.00,11.3,0.311
5/21/2020,2020,5,4,10.93,8.00,11.4,0.311
5/21/2020,2020,5,6,10.39,8.00,11.4,0.312
5/21/2020,2020,5,8,8.79,8.00,11.7,0.312
5/21/2020,2020,5,10,8.36,7.99,11.7,0.311
5/21/2020,2020,5,12,7.93,7.96,11.7,0.312
5/21/2020,2020,5,14,7.68,7.96,11.7,0.313
5/21/2020,2020,5,16,7.34,7.95,11.7,0.314
5/21/2020,2020,5,18,7.18,7.91,11.6,0.314
5/21/2020,2020,5,20,6.86,7.93,11.6,0.313
5/21/2020,2020,5,25,6.54,7.91,11.5,0.314
5/21/2020,2020,5,30,5.96,7.90,11.6,0.315
5/21/2020,2020,5,35,5.56,7.86,11.4,0.315
5/21/2020,2020,5,40,5.38,7.85,11.4,0.314
5/21/2020,2020,5,42,5.23,7.85,11.3,0.314
5/21/2020,2020,5,44,5.14,7.84,11.2,0.315
5/21/2020,2020,5,46,5.14,7.82,11.2,0.315
5/21/2020,2020,5,48,5.13,7.79,11.0,0.315
6/4/2020,2020,6,0,16.67,8.15,10.0,0.314
6/4/2020,2020,6,2,16.58,8.03,10.0,0.314
6/4/2020,2020,6,4,16.40,8.03,10.0,0.314
6/4/2020,2020,6,6,15.54,7.97,10.3,0.314
6/4/2020,2020,6,8,11.67,7.98,11.6,0.313
6/4/2020,2020,6,10,9.70,7.92,12.0,0.313
6/4/2020,2020,6,12,8.74,7.94,12.0,0.313
6/4/2020,2020,6,14,8.16,7.90,11.9,0.314
6/4/2020,2020,6,16,7.88,7.90,11.9,0.314
6/4/2020,2020,6,18,7.41,7.87,11.8,0.314
6/4/2020,2020,6,20,7.18,7.87,11.7,0.315
6/4/2020,2020,6,25,6.77,7.85,11.6,0.315
6/4/2020,2020,6,30,6.24,7.82,11.5,0.316
6/4/2020,2020,6,35,5.71,7.79,11.2,0.316
6/4/2020,2020,6,40,5.51,7.79,11.3,0.316
6/4/2020,2020,6,42,5.32,7.77,11.1,0.317
6/4/2020,2020,6,44,5.27,7.76,11.0,0.317
6/4/2020,2020,6,46,5.25,7.75,10.9,0.317
6/4/2020,2020,6,48,5.22,7.76,10.8,0.317
6/15/2020,2020,6,0,18.30,8.25,9.7,0.314
6/15/2020,2020,6,2,18.21,8.17,9.7,0.314
6/15/2020,2020,6,4,18.17,8.09,9.6,0.314
6/15/2020,2020,6,6,18.15,8.06,9.6,0.314
6/15/2020,2020,6,8,17.07,7.99,10.3,0.313
6/15/2020,2020,6,10,12.44,8.05,11.7,0.315
6/15/2020,2020,6,12,9.49,7.98,12.1,0.316
6/15/2020,2020,6,14,8.75,7.96,12.1,0.315
6/15/2020,2020,6,16,8.36,7.91,12.1,0.315
6/15/2020,2020,6,18,7.83,7.87,12.0,0.314
6/15/2020,2020,6,20,7.66,7.85,11.9,0.315
6/15/2020,2020,6,25,6.94,7.80,11.7,0.316
6/15/2020,2020,6,30,6.39,7.76,11.5,0.316
6/15/2020,2020,6,35,6.08,7.75,11.4,0.317
6/15/2020,2020,6,40,5.67,7.74,11.2,0.317
6/15/2020,2020,6,42,5.59,7.73,11.1,0.317
6/15/2020,2020,6,44,5.49,7.72,11.0,0.318
6/15/2020,2020,6,46,5.40,7.72,10.9,0.318
6/15/2020,2020,6,48,5.34,7.70,10.7,0.318
7/2/2020,2020,7,0,22.93,8.45,9.1,0.306
7/2/2020,2020,7,2,22.87,8.37,9.1,0.306
7/2/2020,2020,7,4,22.43,8.28,9.3,0.306
7/2/2020,2020,7,6,20.71,8.10,10.2,0.309
7/2/2020,2020,7,8,17.44,7.97,11.1,0.310
7/2/2020,2020,7,10,11.90,7.90,12.2,0.311
7/2/2020,2020,7,12,10.03,7.83,12.4,0.310
7/2/2020,2020,7,14,9.06,7.80,12.5,0.310
7/2/2020,2020,7,16,8.33,7.76,12.3,0.310
7/2/2020,2020,7,18,7.86,7.73,12.2,0.311
7/2/2020,2020,7,20,7.42,7.69,11.9,0.312
7/2/2020,2020,7,25,6.77,7.65,11.7,0.313
7/2/2020,2020,7,30,6.44,7.61,11.4,0.313
7/2/2020,2020,7,35,5.96,7.59,11.1,0.315
7/2/2020,2020,7,40,5.61,7.55,10.7,0.315
7/2/2020,2020,7,42,5.52,7.55,10.7,0.315
7/2/2020,2020,7,44,5.38,7.54,10.5,0.316
7/2/2020,2020,7,46,5.34,7.52,10.2,0.316
7/2/2020,2020,7,48,5.33,7.49,9.9,0.317
7/15/2020,2020,7,0,24.88,8.52,8.7,0.304
7/15/2020,2020,7,2,24.74,8.41,8.7,0.303
7/15/2020,2020,7,4,24.68,8.31,8.3,0.303
7/15/2020,2020,7,6,23.70,8.08,9.4,0.306
7/15/2020,2020,7,8,19.00,8.07,11.1,0.312
7/15/2020,2020,7,10,13.10,7.83,12.1,0.315
7/15/2020,2020,7,12,9.50,7.51,12.3,0.314
7/15/2020,2020,7,14,8.70,7.50,12.4,0.314
7/15/2020,2020,7,16,8.14,7.50,12.2,0.315
7/15/2020,2020,7,18,7.70,7.49,12.0,0.316
7/15/2020,2020,7,20,7.34,7.49,11.8,0.316
7/15/2020,2020,7,25,6.83,7.49,11.5,0.318
7/15/2020,2020,7,30,6.32,7.48,11.0,0.319
7/15/2020,2020,7,35,5.96,7.46,10.7,0.318
7/15/2020,2020,7,40,5.68,7.47,10.8,0.318
7/15/2020,2020,7,42,5.55,7.47,10.6,0.319
7/15/2020,2020,7,44,5.48,7.47,10.2,0.320
7/15/2020,2020,7,46,5.40,7.45,9.7,0.322
7/15/2020,2020,7,48,5.37,7.44,9.6,0.321
7/30/2020,2020,7,0,25.41,8.21,8.3,0.300
7/30/2020,2020,7,2,25.36,8.21,8.3,0.300
7/30/2020,2020,7,4,25.33,8.17,8.1,0.300
7/30/2020,2020,7,6,25.32,8.12,8.3,0.300
7/30/2020,2020,7,8,22.86,8.18,9.4,0.305
7/30/2020,2020,7,10,12.79,8.04,11.8,0.315
7/30/2020,2020,7,12,9.70,7.84,11.9,0.314
7/30/2020,2020,7,14,9.00,7.68,12.2,0.313
7/30/2020,2020,7,16,8.16,7.59,11.7,0.314
7/30/2020,2020,7,18,7.97,7.58,11.5,0.315
7/30/2020,2020,7,20,7.60,7.57,11.3,0.315
7/30/2020,2020,7,25,7.10,7.56,11.0,0.316
7/30/2020,2020,7,30,6.41,7.57,10.7,0.318
7/30/2020,2020,7,35,6.07,7.58,10.5,0.318
7/30/2020,2020,7,40,5.74,7.57,10.0,0.320
7/30/2020,2020,7,42,5.64,7.58,9.6,0.320
7/30/2020,2020,7,44,5.54,7.58,9.3,0.321
7/30/2020,2020,7,46,5.45,7.57,8.9,0.322
7/30/2020,2020,7,48,5.45,7.57,8.6,0.323
8/13/2020,2020,8,0,25.31,8.30,8.5,0.287
8/13/2020,2020,8,2,25.26,8.23,8.5,0.287
8/13/2020,2020,8,4,24.91,8.26,8.5,0.290
8/13/2020,2020,8,6,24.89,8.17,8.5,0.290
8/13/2020,2020,8,8,23.61,8.04,8.5,0.295
8/13/2020,2020,8,10,19.12,7.89,10.4,0.305
8/13/2020,2020,8,12,12.13,7.78,11.1,0.313
8/13/2020,2020,8,14,9.57,7.67,11.1,0.312
8/13/2020,2020,8,16,8.54,7.59,11.2,0.312
